🎬主频道,#genre#
深圳卫视,http://1.58.246.115:4001/rtp/229.58.190.52:5000
深圳卫视,http://111.162.206.238:8686/rtp/225.1.1.117:5002
深圳卫视,http://121.231.65.86:8095/rtp/239.49.8.15:9430
深圳卫视,http://61.159.135.203:4022/rtp/238.255.2.61:5999
深圳卫视,http://114.100.195.224:4022/rtp/238.1.78.156:7120
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视
深圳卫视,http://148.135.93.213:81/live.php?id=深圳卫视
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=202511201200379b8bdf86592f4f7c83f0a0b60ba1cf43&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c196bb04134fd6b8902aac6e58ce5016&ddCalcu=6c11e092567eb0cb8054e163c4afad260b98
湖北卫视,http://223.167.245.20:8001/rtp/239.45.3.239:5140
湖北卫视,http://114.107.46.215:8188/rtp/238.1.78.168:7216
湖北卫视,http://114.254.38.200:18888/rtp/239.3.1.138:8044
湖北卫视,http://223.198.242.211:4000/rtp/239.253.64.207:5140
湖北卫视,http://61.159.135.108:18000/rtp/238.255.2.102:5999
湖北卫视,http://171.113.214.167:4022/rtp/239.254.96.115:8664
湖北卫视,http://106.59.2.235:55555/rtp/239.200.200.68:8772
湖北卫视,http://111.113.88.198:2000/rtp/239.121.4.126:8738
湖北卫视,http://27.191.202.62:19999/rtp/239.254.200.164:6000
湖北卫视,http://1.58.246.115:4000/rtp/229.58.190.101:5000
湖北卫视,http://180.105.201.177:9981/rtp/239.49.8.147:6000
湖北卫视,http://180.105.201.177:9981/rtp/239.49.8.8:9632
湖北卫视,http://60.172.82.115:8686/rtp/238.1.78.168:7216
湖北卫视,http://121.231.65.86:8095/rtp/239.49.8.147:6000
湖北卫视,http://116.235.57.69:4022/rtp/239.45.3.239:5140
湖北卫视,http://106.59.3.203:55555/rtp/239.200.200.68:8772
湖北卫视,http://1.58.246.115:4001/rtp/229.58.190.101:5000
湖北卫视,http://111.162.206.238:8686/rtp/225.1.1.147:5002
湖北卫视,http://121.231.65.86:8095/rtp/239.49.8.8:9632
湖北卫视,http://61.159.135.203:4022/rtp/238.255.2.102:5999
湖北卫视,http://114.100.195.224:4022/rtp/238.1.78.168:7216
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视,http://148.135.93.213:81/live.php?id=湖北卫视
湖北卫视,http://101.35.240.114:88/live.php?id=湖北卫视
湖南卫视,http://223.167.245.20:8001/rtp/239.45.3.228:5140
湖南卫视,http://114.107.46.215:8188/rtp/238.1.78.160:7152
湖南卫视,http://114.254.38.200:18888/rtp/239.3.1.132:8012
湖南卫视,http://223.198.242.211:4000/rtp/239.253.64.114:5140
湖南卫视,http://61.159.135.108:18000/rtp/238.255.2.93:5999
湖南卫视,http://171.113.214.167:4022/rtp/239.254.96.139:8908
湖南卫视,http://106.59.2.235:55555/rtp/239.200.200.6:8012
湖南卫视,http://111.113.88.198:2000/rtp/239.121.4.114:8666
湖南卫视,http://27.191.202.62:19999/rtp/239.254.200.48:8012
湖南卫视,http://1.58.246.115:4000/rtp/229.58.190.128:5000
湖南卫视,http://180.105.201.177:9981/rtp/239.49.8.142:6000
湖南卫视,http://180.105.201.177:9981/rtp/239.49.8.12:9418
湖南卫视,http://60.172.82.115:8686/rtp/238.1.78.160:7152
湖南卫视,http://121.231.65.86:8095/rtp/239.49.8.142:6000
湖南卫视,http://116.235.57.69:4022/rtp/239.45.3.228:5140
湖南卫视,http://106.59.3.203:55555/rtp/239.200.200.6:8012
湖南卫视,http://1.58.246.115:4001/rtp/229.58.190.128:5000
湖南卫视,http://111.162.206.238:8686/rtp/225.1.1.114:5002
湖南卫视,http://121.231.65.86:8095/rtp/239.49.8.12:9418
湖南卫视,http://61.159.135.203:4022/rtp/238.255.2.93:5999
湖南卫视,http://114.100.195.224:4022/rtp/238.1.78.160:7152
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视
甘肃卫视,http://223.167.245.20:8001/rtp/239.45.1.234:5140
甘肃卫视,http://114.107.46.215:8188/rtp/238.1.79.36:4400
甘肃卫视,http://114.254.38.200:18888/rtp/239.3.1.49:8188
甘肃卫视,http://223.198.242.211:4000/rtp/239.253.64.140:5140
甘肃卫视,http://61.159.135.108:18000/rtp/238.255.2.73:5999
甘肃卫视,http://115.171.80.57:1688/rtp/225.1.8.162:8188
甘肃卫视,http://1.58.246.115:4000/rtp/229.58.190.185:5000
甘肃卫视,http://60.172.82.115:8686/rtp/238.1.79.36:4400
甘肃卫视,http://116.235.57.69:4022/rtp/239.45.1.234:5140
甘肃卫视,http://1.58.246.115:4001/rtp/229.58.190.185:5000
甘肃卫视,http://111.162.206.238:8686/rtp/225.1.1.30:5002
甘肃卫视,http://115.171.216.120:4000/rtp/225.1.8.162:8188
甘肃卫视,http://61.159.135.203:4022/rtp/238.255.2.73:5999
甘肃卫视,http://114.100.195.224:4022/rtp/238.1.79.36:4400
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
甘肃卫视,http://148.135.93.213:81/live.php?id=甘肃卫视
甘肃卫视,http://148.135.93.213/live.php?id=甘肃卫视
莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
西藏卫视,http://223.167.245.20:8001/rtp/239.45.1.231:5140
西藏卫视,http://114.107.46.215:8188/rtp/238.1.78.101:6680
西藏卫视,http://114.254.38.200:18888/rtp/239.3.1.47:8164
西藏卫视,http://223.198.242.211:4000/rtp/239.253.64.143:5140
西藏卫视,http://61.159.135.108:18000/rtp/238.255.2.202:5999
西藏卫视,http://115.171.80.57:1688/rtp/225.1.8.160:8164
西藏卫视,http://106.59.2.235:55555/rtp/239.200.200.61:8312
西藏卫视,http://27.191.202.62:19999/rtp/239.254.200.88:8164
西藏卫视,http://1.58.246.115:4000/rtp/229.58.190.177:5000
西藏卫视,http://61.159.135.108:18000/rtp/238.255.2.65:5999
西藏卫视,http://60.172.82.115:8686/rtp/238.1.78.101:6680
西藏卫视,http://116.235.57.69:4022/rtp/239.45.1.231:5140
西藏卫视,http://106.59.3.203:55555/rtp/239.200.200.61:8312
西藏卫视,http://1.58.246.115:4001/rtp/229.58.190.177:5000
西藏卫视,http://115.171.216.120:4000/rtp/225.1.8.160:8164
西藏卫视,http://61.159.135.203:4022/rtp/238.255.2.202:5999
西藏卫视,http://114.100.195.224:4022/rtp/238.1.78.101:6680
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
西藏卫视,http://148.135.93.213:81/live.php?id=西藏卫视
西藏卫视,http://101.35.240.114:88/live.php?id=西藏卫视
贵州卫视,http://223.167.245.20:8001/rtp/239.45.1.80:5140
贵州卫视,http://114.107.46.215:8188/rtp/238.1.78.244:7824
贵州卫视,http://114.254.38.200:18888/rtp/239.3.1.149:8076
贵州卫视,http://223.198.242.211:4000/rtp/239.253.64.197:5140
贵州卫视,http://61.159.135.108:18000/rtp/238.255.2.1:5999
贵州卫视,http://171.113.214.167:4022/rtp/239.69.1.150:10536
贵州卫视,http://111.113.88.198:2000/rtp/239.121.4.65:8364
贵州卫视,http://27.191.202.62:19999/rtp/239.254.201.20:6315
贵州卫视,http://1.58.246.115:4000/rtp/229.58.190.100:5000
贵州卫视,http://180.105.201.177:9981/rtp/239.49.1.52:6000
贵州卫视,http://60.172.82.115:8686/rtp/238.1.78.244:7824
贵州卫视,http://121.231.65.86:8095/rtp/239.49.1.52:6000
贵州卫视,http://116.235.57.69:4022/rtp/239.45.1.80:5140
贵州卫视,http://1.58.246.115:4001/rtp/229.58.190.100:5000
贵州卫视,http://111.162.206.238:8686/rtp/225.1.2.28:5002
贵州卫视,http://61.159.135.203:4022/rtp/238.255.2.1:5999
贵州卫视,http://114.100.195.224:4022/rtp/238.1.78.244:7824
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://148.135.93.213/live.php?id=贵州卫视
贵州卫视,http://148.135.93.213:81/live.php?id=贵州卫视
辽宁卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=2025112012003783555a3d6e8447f0af6cd7007a92736e&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=542e7bcc391f4a62a02fd01d5b5241af&ddCalcu=f5a4e1224e02705bbc5cd31901dff42a06a2
辽宁卫视,http://223.167.245.20:8001/rtp/239.45.1.123:5140
辽宁卫视,http://114.107.46.215:8188/rtp/238.1.78.21:6096
辽宁卫视,http://114.254.38.200:18888/rtp/239.3.1.210:8056
辽宁卫视,http://223.198.242.211:4000/rtp/239.253.64.150:5140
辽宁卫视,http://61.159.135.108:18000/rtp/238.255.2.69:5999
辽宁卫视,http://171.113.214.167:4022/rtp/239.69.1.71:10066
辽宁卫视,http://111.113.88.198:2000/rtp/239.121.4.163:8962
辽宁卫视,http://27.191.202.62:19999/rtp/239.254.200.57:8056
辽宁卫视,http://1.58.246.115:4000/rtp/229.58.190.146:5000
辽宁卫视,http://180.105.201.177:9981/rtp/239.49.1.35:6000
辽宁卫视,http://180.105.201.177:9981/rtp/239.49.8.48:8000
辽宁卫视,http://60.172.82.115:8686/rtp/238.1.78.21:6096
辽宁卫视,http://121.231.65.86:8095/rtp/239.49.1.35:6000
辽宁卫视,http://116.235.57.69:4022/rtp/239.45.1.123:5140
辽宁卫视,http://1.58.246.115:4001/rtp/229.58.190.146:5000
辽宁卫视,http://111.162.206.238:8686/rtp/225.1.1.154:5002
辽宁卫视,http://121.231.65.86:8095/rtp/239.49.8.48:8000
辽宁卫视,http://61.159.135.203:4022/rtp/238.255.2.69:5999
辽宁卫视,http://114.100.195.224:4022/rtp/238.1.78.21:6096
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://148.135.93.213/live.php?id=辽宁卫视
辽宁卫视,http://148.135.93.213:81/live.php?id=辽宁卫视
重庆卫视,http://223.167.245.20:8001/rtp/239.45.1.84:5140
重庆卫视,http://114.107.46.215:8188/rtp/238.1.78.31:6176
重庆卫视,http://114.254.38.200:18888/rtp/239.3.1.122:8160
重庆卫视,http://223.198.242.211:4000/rtp/239.253.64.55:5140
重庆卫视,http://61.159.135.108:18000/rtp/238.255.2.78:5999
重庆卫视,http://171.113.214.167:4022/rtp/239.69.1.149:10530
重庆卫视,http://106.59.2.235:55555/rtp/239.200.200.49:8264
重庆卫视,http://111.113.88.198:2000/rtp/239.121.4.36:8190
重庆卫视,http://27.191.202.62:19999/rtp/239.254.200.203:6323
重庆卫视,http://1.58.246.115:4000/rtp/229.58.190.27:5000
重庆卫视,http://180.105.201.177:9981/rtp/239.49.8.149:6000
重庆卫视,http://180.105.201.177:9981/rtp/239.49.8.57:9830
重庆卫视,http://60.172.82.115:8686/rtp/238.1.78.31:6176
重庆卫视,http://121.231.65.86:8095/rtp/239.49.8.149:6000
重庆卫视,http://116.235.57.69:4022/rtp/239.45.1.84:5140
重庆卫视,http://106.59.3.203:55555/rtp/239.200.200.49:8264
重庆卫视,http://1.58.246.115:4001/rtp/229.58.190.27:5000
重庆卫视,http://111.162.206.238:8686/rtp/225.1.1.155:5002
重庆卫视,http://121.231.65.86:8095/rtp/239.49.8.57:9830
重庆卫视,http://61.159.135.203:4022/rtp/238.255.2.78:5999
重庆卫视,http://114.100.195.224:4022/rtp/238.1.78.31:6176
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视
陕西卫视,http://223.167.245.20:8001/rtp/239.45.1.232:5140
陕西卫视,http://114.107.46.215:8188/rtp/238.1.78.88:6576
陕西卫视,http://114.254.38.200:18888/rtp/239.3.1.41:8140
陕西卫视,http://223.198.242.211:4000/rtp/239.253.64.37:5140
陕西卫视,http://61.159.135.108:18000/rtp/238.255.2.72:5999
陕西卫视,http://115.171.80.57:1688/rtp/225.1.8.154:8140
陕西卫视,http://220.176.218.56:9000/rtp/239.252.219.105:5140
陕西卫视,http://106.59.2.235:55555/rtp/239.200.200.55:8288
陕西卫视,http://27.191.202.62:19999/rtp/239.254.200.82:8140
陕西卫视,http://1.58.246.115:4000/rtp/229.58.190.80:5000
陕西卫视,http://60.172.82.115:8686/rtp/238.1.78.88:6576
陕西卫视,http://116.235.57.69:4022/rtp/239.45.1.232:5140
陕西卫视,http://106.59.3.203:55555/rtp/239.200.200.55:8288
陕西卫视,http://1.58.246.115:4001/rtp/229.58.190.80:5000
陕西卫视,http://111.162.206.238:8686/rtp/225.1.1.41:5002
陕西卫视,http://115.171.216.120:4000/rtp/225.1.8.154:8140
陕西卫视,http://61.159.135.203:4022/rtp/238.255.2.72:5999
陕西卫视,http://114.100.195.224:4022/rtp/238.1.78.88:6576
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
陕西卫视,http://148.135.93.213:81/live.php?id=陕西卫视
陕西卫视,http://101.35.240.114:88/live.php?id=陕西卫视
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=20251120120037488d5bdb2bca49e687c3feca4fc5414c&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0a3bc39c03515c794adbba4d3db9aaca&ddCalcu=a0caea32ab79c0b3d93cd043a5b1b5dca749
青海卫视,http://223.167.245.20:8001/rtp/239.45.1.230:5140
青海卫视,http://114.107.46.215:8188/rtp/238.1.78.102:6688
青海卫视,http://114.254.38.200:18888/rtp/239.3.1.44:8184
青海卫视,http://223.198.242.211:4000/rtp/239.253.64.46:5140
青海卫视,http://61.159.135.108:18000/rtp/238.255.2.51:5999
青海卫视,http://115.171.80.57:1688/rtp/225.1.8.157:8184
青海卫视,http://220.176.218.56:9000/rtp/239.252.219.46:5140
青海卫视,http://106.59.2.235:55555/rtp/239.200.200.58:8300
青海卫视,http://27.191.202.62:19999/rtp/239.254.200.85:8184
青海卫视,http://1.58.246.115:4000/rtp/229.58.190.149:5000
青海卫视,http://180.105.201.177:9981/rtp/239.49.1.53:6000
青海卫视,http://60.172.82.115:8686/rtp/238.1.78.102:6688
青海卫视,http://121.231.65.86:8095/rtp/239.49.1.53:6000
青海卫视,http://116.235.57.69:4022/rtp/239.45.1.230:5140
青海卫视,http://106.59.3.203:55555/rtp/239.200.200.58:8300
青海卫视,http://1.58.246.115:4001/rtp/229.58.190.149:5000
青海卫视,http://111.162.206.238:8686/rtp/225.1.1.54:5002
青海卫视,http://115.171.216.120:4000/rtp/225.1.8.157:8184
青海卫视,http://61.159.135.203:4022/rtp/238.255.2.51:5999
青海卫视,http://114.100.195.224:4022/rtp/238.1.78.102:6688
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://148.135.93.213/live.php?id=青海卫视
黑龙江卫视,http://223.167.245.20:8001/rtp/239.45.3.232:5140
黑龙江卫视,http://114.107.46.215:8188/rtp/238.1.78.159:7144
黑龙江卫视,http://114.254.38.200:18888/rtp/239.3.1.133:8016
黑龙江卫视,http://223.198.242.211:4000/rtp/239.253.64.205:5140
黑龙江卫视,http://61.159.135.108:18000/rtp/238.255.2.96:5999
黑龙江卫视,http://171.113.214.167:4022/rtp/239.254.96.138:8902
黑龙江卫视,http://106.59.2.235:55555/rtp/239.200.200.66:8016
黑龙江卫视,http://111.113.88.198:2000/rtp/239.121.4.120:8702
黑龙江卫视,http://27.191.202.62:19999/rtp/239.254.200.49:8016
黑龙江卫视,http://1.58.246.115:4000/rtp/229.58.190.150:5000
黑龙江卫视,http://180.105.201.177:9981/rtp/239.49.8.144:6000
黑龙江卫视,http://180.105.201.177:9981/rtp/239.49.8.14:9426
黑龙江卫视,http://60.172.82.115:8686/rtp/238.1.78.159:7144
黑龙江卫视,http://121.231.65.86:8095/rtp/239.49.8.144:6000
黑龙江卫视,http://116.235.57.69:4022/rtp/239.45.3.232:5140
黑龙江卫视,http://106.59.3.203:55555/rtp/239.200.200.66:8016
黑龙江卫视,http://1.58.246.115:4001/rtp/229.58.190.150:5000
黑龙江卫视,http://111.162.206.238:8686/rtp/225.1.1.115:5002
黑龙江卫视,http://121.231.65.86:8095/rtp/239.49.8.14:9426
黑龙江卫视,http://61.159.135.203:4022/rtp/238.255.2.96:5999
黑龙江卫视,http://114.100.195.224:4022/rtp/238.1.78.159:7144
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226467/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江卫视,http://148.135.93.213:81/live.php?id=黑龙江卫视
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视
# 卫视频道共790个频道

📺澳门,#genre#
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
# 澳门共3个频道

📺收音机,#genre#
# 收音机共0个频道

📺动画片,#genre#
优漫卡通,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=20251120120039efb908bafb8f4bcd9d742c6c2ca69050&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20251120120039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=106.13.250.90&SecurityKey=20251120120039&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d75888d10292ce1bda66f2115dbaac12&ddCalcu=2d17ec52a86a80b8dd51101229f26c6ea1db
优漫卡通,http://61.159.135.108:18000/rtp/238.255.2.57:5999
优漫卡通,http://27.191.202.62:19999/rtp/239.254.201.203:7178
优漫卡通,http://1.58.246.115:4000/rtp/229.58.190.165:5000
优漫卡通,http://180.105.201.177:9981/rtp/239.49.8.119:8000
优漫卡通,http://121.231.65.86:8095/rtp/239.49.8.119:8000
优漫卡通,http://1.58.246.115:4001/rtp/229.58.190.165:5000
优漫卡通,http://61.159.135.203:4022/rtp/238.255.2.57:5999
动漫秀场,http://223.167.245.20:8001/rtp/239.45.3.134:5140
动漫秀场,http://114.107.46.215:8188/rtp/238.1.78.154:7104
动漫秀场,http://111.113.88.198:2000/rtp/239.121.4.74:8418
动漫秀场,http://27.191.202.62:19999/rtp/239.254.201.165:6358
动漫秀场,http://1.58.246.115:4000/rtp/229.58.190.78:5000
动漫秀场,http://60.172.82.115:8686/rtp/238.1.78.154:7104
动漫秀场,http://116.235.57.69:4022/rtp/239.45.3.134:5140
动漫秀场,http://1.58.246.115:4001/rtp/229.58.190.78:5000
动漫秀场,http://111.162.206.238:8686/rtp/225.1.1.134:5002
动漫秀场,http://114.100.195.224:4022/rtp/238.1.78.154:7104
卡酷少儿,http://223.167.245.20:8001/rtp/239.45.0.8:5140
卡酷少儿,http://114.107.46.215:8188/rtp/238.1.78.97:6648
卡酷少儿,http://114.254.38.200:18888/rtp/239.3.1.189:8000
卡酷少儿,http://223.198.242.211:4000/rtp/239.253.64.230:5140
卡酷少儿,http://61.159.135.108:18000/rtp/238.255.2.80:5999
卡酷少儿,http://220.176.218.56:9000/rtp/239.252.219.109:5140
卡酷少儿,http://171.113.214.167:4022/rtp/239.69.1.193:10800
卡酷少儿,http://106.59.2.235:55555/rtp/239.200.200.64:8324
卡酷少儿,http://27.191.202.62:19999/rtp/239.254.200.91:9248
卡酷少儿,http://1.58.246.115:4000/rtp/229.58.190.186:5000
卡酷少儿,http://61.159.135.108:18000/rtp/238.255.2.106:5999
卡酷少儿,http://60.172.82.115:8686/rtp/238.1.78.97:6648
卡酷少儿,http://106.59.3.203:55555/rtp/239.200.200.64:8324
卡酷少儿,http://1.58.246.115:4001/rtp/229.58.190.186:5000
卡酷少儿,http://111.162.206.238:8686/rtp/225.1.1.58:5002
卡酷少儿,http://61.159.135.203:4022/rtp/238.255.2.80:5999
卡酷少儿,http://114.100.195.224:4022/rtp/238.1.78.97:6648
卡酷少儿,http://61.159.135.203:4022/rtp/238.255.2.106:5999
哈哈炫动,http://223.167.245.20:8001/rtp/239.45.1.55:5140
哈哈炫动,http://61.159.135.108:18000/rtp/238.255.2.56:5999
哈哈炫动,http://220.176.218.56:9000/rtp/239.252.219.43:5140
哈哈炫动,http://1.58.246.115:4000/rtp/229.58.190.96:5000
哈哈炫动,http://116.235.57.69:4022/rtp/239.45.1.55:5140
哈哈炫动,http://1.58.246.115:4001/rtp/229.58.190.96:5000
哈哈炫动,http://61.159.135.203:4022/rtp/238.255.2.56:5999
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=2025112012004288a5f5254fd042c4b6648410654e98bb&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251120120042&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=106.13.250.90&SecurityKey=20251120120042&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=193fda1f873ccb2aa3164be18798bd72&ddCalcu=2179ed32bf48d09a718f18e7b34c6c1b32aa
嘉佳卡通,http://223.167.245.20:8001/rtp/239.45.1.48:5140
嘉佳卡通,http://114.254.38.200:18888/rtp/239.3.1.147:9268
嘉佳卡通,http://223.198.242.211:4000/rtp/239.253.64.127:5140
嘉佳卡通,http://61.159.135.108:18000/rtp/238.255.2.62:5999
嘉佳卡通,http://115.171.80.57:1688/rtp/225.1.8.170:9268
嘉佳卡通,http://220.176.218.56:9000/rtp/239.252.219.92:5140
嘉佳卡通,http://27.191.202.62:19999/rtp/239.254.201.201:7269
嘉佳卡通,http://1.58.246.115:4000/rtp/229.58.190.107:5000
嘉佳卡通,http://106.120.13.134:4022/rtp/225.1.8.170:9268
嘉佳卡通,http://1.58.246.115:4001/rtp/229.58.190.107:5000
嘉佳卡通,http://115.171.216.120:4000/rtp/225.1.8.170:9268
嘉佳卡通,http://61.159.135.203:4022/rtp/238.255.2.62:5999
新动漫,http://220.176.218.56:9000/rtp/239.252.220.132:5140
新动漫,http://106.59.2.235:55555/rtp/239.200.201.32:4120
新动漫,http://106.59.3.203:55555/rtp/239.200.201.32:4120
新动漫,http://111.162.206.238:8686/rtp/225.1.1.216:5002
金鹰卡通,http://223.167.245.20:8001/rtp/239.45.0.38:5140
金鹰卡通,http://114.107.46.215:8188/rtp/238.1.78.100:6672
金鹰卡通,http://114.254.38.200:18888/rtp/239.3.1.51:9252
金鹰卡通,http://223.198.242.211:4000/rtp/239.253.64.148:5140
金鹰卡通,http://61.159.135.108:18000/rtp/238.255.2.55:5999
金鹰卡通,http://115.171.80.57:1688/rtp/225.1.8.163:9252
金鹰卡通,http://220.176.218.56:9000/rtp/239.252.219.69:5140
金鹰卡通,http://171.113.214.167:4022/rtp/239.69.1.248:11130
金鹰卡通,http://106.59.2.235:55555/rtp/239.200.200.65:8328
金鹰卡通,http://27.191.202.62:19999/rtp/239.254.200.92:9252
金鹰卡通,http://1.58.246.115:4000/rtp/229.58.190.98:5000
金鹰卡通,http://106.120.13.134:4022/rtp/225.1.8.163:9252
金鹰卡通,http://60.172.82.115:8686/rtp/238.1.78.100:6672
金鹰卡通,http://116.235.57.69:4022/rtp/239.45.0.38:5140
金鹰卡通,http://106.59.3.203:55555/rtp/239.200.200.65:8328
金鹰卡通,http://1.58.246.115:4001/rtp/229.58.190.98:5000
金鹰卡通,http://111.162.206.238:8686/rtp/225.1.2.236:5002
金鹰卡通,http://115.171.216.120:4000/rtp/225.1.8.163:9252
金鹰卡通,http://61.159.135.203:4022/rtp/238.255.2.55:5999
金鹰卡通,http://114.100.195.224:4022/rtp/238.1.78.100:6672
# 动画片共80个频道

📺电影,#genre#
CHC动作电影,http://171.113.214.167:4022/rtp/239.69.1.242:11094
CHC动作电影,http://106.59.2.235:55555/rtp/239.200.201.31:8144
CHC动作电影,http://106.59.3.203:55555/rtp/239.200.201.31:8144
CHC动作电影,http://111.162.206.238:8686/rtp/225.1.1.215:5002
CHC家庭影院,http://171.113.214.167:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://106.59.2.235:55555/rtp/239.200.201.30:8140
CHC家庭影院,http://106.59.3.203:55555/rtp/239.200.201.30:8140
CHC家庭影院,http://111.162.206.238:8686/rtp/225.1.1.213:5002
